Date,Product_ID,Product_Name,Category,Base_Price,Discount_%,Selling_Price,Competitor_Price,Units_Sold,Revenue,Region,Customer_Segment,Stock_Level,Cost,Gross_Profit_per_unit,Gross_Profit_Total,Margin_%,Price_Delta_vs_Competitor,Price_Elasticity_Score,Month,Month_Number,Year,MonthYear
2023-07-22,P101,Car Battery,Automotive,167.0,25,125.25,136.33,7.0,876.75,North,Retail,288,123.69,1.56,10.92,1.25,-11.08,0.0112,Jul,7,2023,Jul 2023
2024-10-08,P106,Olive Oil,Grocery,126.76,10,114.08,128.81,5.0,570.4,North,Retail,91,79.79,34.29,171.45,30.06,-14.73,0.0111,Oct,10,2024,Oct 2024
2023-10-25,P104,Bluetooth Speaker,Electronics,229.32,20,183.46,198.94,2.0,366.92,South,Retail,229,140.41,43.05,86.1,23.47,-15.48,0.0206,Oct,10,2023,Oct 2023
2024-05-03,P104,Bluetooth Speaker,Electronics,149.75,20,119.8,129.47,3.0,359.4,South,Retail,242,89.94,29.86,89.58,24.92,-9.67,0.0206,May,5,2024,May 2024
2024-06-06,P104,Bluetooth Speaker,Electronics,130.73,20,104.58,95.63,5.0,522.9,West,Retail,216,91.72,12.86,64.3,12.3,8.95,0.0206,Jun,6,2024,Jun 2024
2024-04-04,P104,Bluetooth Speaker,Electronics,261.69,0,261.69,266.12,1.0,261.69,North,Retail,241,151.3,110.39,110.39,42.18,-4.43,0.0206,Apr,4,2024,Apr 2024
2023-01-22,P104,Bluetooth Speaker,Electronics,182.94,25,137.2,140.93,1.0,137.2,West,Retail,289,106.27,30.93,30.93,22.54,-3.73,0.0206,Jan,1,2023,Jan 2023
2024-10-15,P101,Car Battery,Automotive,204.39,15,173.73,193.98,4.0,694.92,South,Retail,135,123.11,50.62,202.48,29.14,-20.25,0.0112,Oct,10,2024,Oct 2024
2024-01-24,P104,Bluetooth Speaker,Electronics,140.97,25,105.73,115.84,3.0,317.19,East,Retail,189,103.43,2.3,6.9,2.18,-10.11,0.0206,Jan,1,2024,Jan 2024
2024-07-10,P103,T-Shirt,Apparel,162.87,20,130.3,118.06,4.0,521.2,East,Retail,227,97.36,32.94,131.76,25.28,12.24,0.003,Jul,7,2024,Jul 2024
2023-11-09,P104,Bluetooth Speaker,Electronics,186.13,10,167.52,164.72,1.0,167.52,East,Retail,175,108.59,58.93,58.93,35.18,2.8,0.0206,Nov,11,2023,Nov 2023
2023-04-04,P106,Olive Oil,Grocery,113.77,25,85.33,92.89,3.0,255.99,North,Retail,460,67.77,17.56,52.68,20.58,-7.56,0.0111,Apr,4,2023,Apr 2023
2023-09-03,P107,Jeans,Apparel,246.02,30,172.21,192.38,3.0,516.63,North,Retail,129,138.72,33.49,100.47,19.45,-20.17,0.0022,Sep,9,2023,Sep 2023
2024-06-13,P106,Olive Oil,Grocery,139.48,0,139.48,151.95,5.0,557.92,East,Wholesale,162,92.8,46.68,233.4,33.47,-12.47,0.0111,Jun,6,2024,Jun 2024
2024-04-19,P100,Wireless Headphones,Electronics,170.77,15,145.15,154.69,2.0,290.3,North,Retail,163,115.38,29.77,59.54,20.51,-9.54,0.0117,Apr,4,2024,Apr 2024
2024-02-28,P102,Organic Rice,Grocery,26.07,15,22.16,22.74,2.0,44.32,North,Wholesale,234,14.48,7.68,15.36,34.66,-0.58,0.0121,Feb,2,2024,Feb 2024
2023-10-13,P103,T-Shirt,Apparel,163.91,10,147.52,143.09,4.0,590.08,North,Wholesale,158,110.6,36.92,147.68,25.03,4.43,0.003,Oct,10,2023,Oct 2023
2023-10-26,P101,Car Battery,Automotive,201.24,15,171.05,155.58,5.0,855.25,South,Retail,276,127.74,43.31,216.55,25.32,15.47,0.0112,Oct,10,2023,Oct 2023
2024-10-31,P100,Wireless Headphones,Electronics,172.26,10,155.03,174.24,1.0,155.03,South,Retail,207,127.57,27.46,27.46,17.71,-19.21,0.0117,Oct,10,2024,Oct 2024
2024-09-06,P107,Jeans,Apparel,242.56,10,218.3,232.29,3.0,654.9,North,Retail,258,170.23,48.07,144.21,22.02,-13.99,0.0022,Sep,9,2024,Sep 2024
2023-06-23,P100,Wireless Headphones,Electronics,191.79,5,182.2,178.92,3.0,546.6,South,Wholesale,174,125.49,56.71,170.13,31.13,3.28,0.0117,Jun,6,2023,Jun 2023
2023-11-30,P101,Car Battery,Automotive,149.13,5,141.67,136.09,4.0,566.68,West,Wholesale,268,110.98,30.69,122.76,21.66,5.58,0.0112,Nov,11,2023,Nov 2023
2024-09-18,P104,Bluetooth Speaker,Electronics,170.87,10,153.78,146.85,1.0,153.78,North,Retail,307,110.3,43.48,43.48,28.27,6.93,0.0206,Sep,9,2024,Sep 2024
2024-11-01,P101,Car Battery,Automotive,213.59,20,170.87,196.28,4.0,683.48,South,Retail,204,139.78,31.09,124.36,18.2,-25.41,0.0112,Nov,11,2024,Nov 2024
2024-05-10,P105,Brake Pads,Automotive,289.76,0,289.76,273.6,3.0,869.28,East,Wholesale,243,203.71,86.05,258.15,29.7,16.16,0.0115,May,5,2024,May 2024
2024-11-04,P101,Car Battery,Automotive,244.72,15,208.01,234.92,9.0,1872.09,North,Retail,151,161.82,46.19,415.71,22.21,-26.91,0.0112,Nov,11,2024,Nov 2024
2024-08-17,P105,Brake Pads,Automotive,253.16,0,253.16,264.38,8.0,2025.28,North,Wholesale,205,142.34,110.82,886.56,43.77,-11.22,0.0115,Aug,8,2024,Aug 2024
2023-04-08,P107,Jeans,Apparel,146.6,20,117.28,123.58,2.0,234.56,East,Retail,86,103.38,13.9,27.8,11.85,-6.3,0.0022,Apr,4,2023,Apr 2023
2024-09-13,P101,Car Battery,Automotive,165.28,20,132.22,140.68,2.0,264.44,West,Retail,241,120.49,11.73,23.46,8.87,-8.46,0.0112,Sep,9,2024,Sep 2024
2023-01-12,P106,Olive Oil,Grocery,82.44,0,82.44,82.36,6.0,494.64,South,Retail,190,46.3,36.14,216.84,43.84,0.08,0.0111,Jan,1,2023,Jan 2023
2023-01-19,P104,Bluetooth Speaker,Electronics,198.8,30,139.16,159.04,2.0,278.32,North,Retail,301,111.47,27.69,55.38,19.9,-19.88,0.0206,Jan,1,2023,Jan 2023
2024-01-29,P107,Jeans,Apparel,183.57,25,137.68,146.93,3.0,413.04,East,Retail,191,110.26,27.42,82.26,19.92,-9.25,0.0022,Jan,1,2024,Jan 2024
2024-05-19,P101,Car Battery,Automotive,209.23,30,146.46,153.7,5.0,732.3,South,Retail,280,122.23,24.23,121.15,16.54,-7.24,0.0112,May,5,2024,May 2024
2023-12-05,P103,T-Shirt,Apparel,194.4,0,194.4,176.09,5.0,972.0,South,Wholesale,395,134.36,60.04,300.2,30.88,18.31,0.003,Dec,12,2023,Dec 2023
2023-08-21,P102,Organic Rice,Grocery,137.27,0,137.27,142.93,5.0,823.62,East,Retail,204,78.77,58.5,292.5,42.62,-5.66,0.0121,Aug,8,2023,Aug 2023
2024-01-27,P104,Bluetooth Speaker,Electronics,152.53,15,129.65,116.82,2.0,259.3,South,Wholesale,312,103.6,26.05,52.1,20.09,12.83,0.0206,Jan,1,2024,Jan 2024
2023-10-27,P107,Jeans,Apparel,220.94,0,220.94,202.17,6.0,1325.64,South,Retail,82,147.65,73.29,439.74,33.17,18.77,0.0022,Oct,10,2023,Oct 2023
2023-06-17,P101,Car Battery,Automotive,168.33,30,117.83,133.25,7.0,824.81,South,Retail,211,112.63,5.2,36.4,4.41,-15.42,0.0112,Jun,6,2023,Jun 2023
2023-09-01,P102,Organic Rice,Grocery,94.7,15,80.5,90.89,1.0,80.5,South,Retail,303,65.54,14.96,14.96,18.58,-10.39,0.0121,Sep,9,2023,Sep 2023
2024-07-18,P100,Wireless Headphones,Electronics,199.02,15,169.17,161.89,3.0,507.51,North,Retail,61,113.75,55.42,166.26,32.76,7.28,0.0117,Jul,7,2024,Jul 2024
2024-10-18,P101,Car Battery,Automotive,156.2,10,140.58,148.91,7.0,984.06,West,Wholesale,67,109.41,31.17,218.19,22.17,-8.33,0.0112,Oct,10,2024,Oct 2024
2023-01-02,P105,Brake Pads,Automotive,207.85,15,176.67,163.63,8.0,1413.36,North,Retail,33,128.88,47.79,382.32,27.05,13.04,0.0115,Jan,1,2023,Jan 2023
2024-03-21,P103,T-Shirt,Apparel,169.91,0,169.91,161.55,5.0,849.55,North,Retail,63,117.43,52.48,262.4,30.89,8.36,0.003,Mar,3,2024,Mar 2024
2023-09-15,P101,Car Battery,Automotive,183.67,25,137.75,152.48,6.0,826.5,West,Retail,307,111.11,26.64,159.84,19.34,-14.73,0.0112,Sep,9,2023,Sep 2023
2023-09-13,P102,Organic Rice,Grocery,77.81,15,66.14,75.25,4.0,264.56,West,Wholesale,203,47.78,18.36,73.44,27.76,-9.11,0.0121,Sep,9,2023,Sep 2023
2023-01-06,P101,Car Battery,Automotive,238.88,10,214.99,199.94,5.0,1074.95,West,Retail,204,160.85,54.14,270.7,25.18,15.05,0.0112,Jan,1,2023,Jan 2023
2023-05-09,P103,T-Shirt,Apparel,201.65,30,141.16,157.8,4.0,564.64,South,Wholesale,344,123.57,17.59,70.36,12.46,-16.64,0.003,May,5,2023,May 2023
2023-07-03,P107,Jeans,Apparel,134.59,0,134.59,121.69,6.0,807.54,South,Retail,253,90.58,44.01,264.06,32.7,12.9,0.0022,Jul,7,2023,Jul 2023
2023-04-01,P104,Bluetooth Speaker,Electronics,180.67,15,153.57,165.35,3.0,460.71,East,Retail,292,108.4,45.17,135.51,29.41,-11.78,0.0206,Apr,4,2023,Apr 2023
2023-10-22,P106,Olive Oil,Grocery,66.1,25,49.58,45.23,5.0,247.9,East,Retail,120,47.8,1.78,8.9,3.59,4.35,0.0111,Oct,10,2023,Oct 2023
2024-12-17,P106,Olive Oil,Grocery,37.05,20,29.64,27.85,6.0,177.84,North,Wholesale,186,24.65,4.99,29.94,16.84,1.79,0.0111,Dec,12,2024,Dec 2024
2023-09-19,P104,Bluetooth Speaker,Electronics,187.53,10,168.78,172.41,3.0,506.34,South,Retail,257,136.3,32.48,97.44,19.24,-3.63,0.0206,Sep,9,2023,Sep 2023
2023-06-04,P100,Wireless Headphones,Electronics,215.01,15,182.76,189.86,3.0,548.28,West,Retail,235,120.7,62.06,186.18,33.96,-7.1,0.0117,Jun,6,2023,Jun 2023
2024-02-24,P107,Jeans,Apparel,164.46,25,123.34,126.58,4.0,493.36,South,Retail,225,111.53,11.81,47.24,9.58,-3.24,0.0022,Feb,2,2024,Feb 2024
2023-09-20,P104,Bluetooth Speaker,Electronics,170.99,30,119.69,116.32,2.0,239.38,East,Wholesale,204,112.13,7.56,15.12,6.32,3.37,0.0206,Sep,9,2023,Sep 2023
2023-01-31,P103,T-Shirt,Apparel,254.52,10,229.07,237.88,10.0,2290.7,East,Retail,224,157.51,71.56,715.6,31.24,-8.81,0.003,Jan,1,2023,Jan 2023
2024-06-28,P105,Brake Pads,Automotive,203.26,20,162.61,170.83,1.0,162.61,East,Retail,167,133.53,29.08,29.08,17.88,-8.22,0.0115,Jun,6,2024,Jun 2024
2024-10-25,P106,Olive Oil,Grocery,97.11,0,97.11,97.63,11.0,1068.21,North,Retail,143,70.41,26.7,293.7,27.49,-0.52,0.0111,Oct,10,2024,Oct 2024
2023-11-28,P106,Olive Oil,Grocery,75.45,25,56.59,60.99,7.0,396.13,East,Retail,130,43.42,13.17,92.19,23.27,-4.4,0.0111,Nov,11,2023,Nov 2023
2024-02-14,P105,Brake Pads,Automotive,190.29,10,171.26,173.74,4.0,685.04,East,Retail,128,137.1,34.16,136.64,19.95,-2.48,0.0115,Feb,2,2024,Feb 2024
2024-10-07,P102,Organic Rice,Grocery,132.3,10,119.07,108.54,3.0,357.21,East,Retail,224,87.64,31.43,94.29,26.4,10.53,0.0121,Oct,10,2024,Oct 2024
2024-05-10,P104,Bluetooth Speaker,Electronics,169.37,0,169.37,180.63,1.0,169.37,East,Retail,49,108.89,60.48,60.48,35.71,-11.26,0.0206,May,5,2024,May 2024
2023-12-22,P101,Car Battery,Automotive,182.8,0,182.8,193.88,6.0,1096.8,South,Retail,291,128.53,54.27,325.62,29.69,-11.08,0.0112,Dec,12,2023,Dec 2023
2023-01-07,P106,Olive Oil,Grocery,102.36,5,97.24,108.37,4.0,388.96,North,Retail,182,67.52,29.72,118.88,30.56,-11.13,0.0111,Jan,1,2023,Jan 2023
2023-04-27,P100,Wireless Headphones,Electronics,239.3,15,203.4,222.83,4.0,813.6,West,Wholesale,199,139.63,63.77,255.08,31.35,-19.43,0.0117,Apr,4,2023,Apr 2023
2024-03-25,P105,Brake Pads,Automotive,193.7,5,184.02,200.0,5.0,920.1,East,Retail,251,143.16,40.86,204.3,22.2,-15.98,0.0115,Mar,3,2024,Mar 2024
2023-09-09,P101,Car Battery,Automotive,254.09,10,228.68,251.61,3.0,686.04,West,Retail,140,174.37,54.31,162.93,23.75,-22.93,0.0112,Sep,9,2023,Sep 2023
2023-07-12,P105,Brake Pads,Automotive,38.09,10,34.28,38.68,4.0,137.12,West,Retail,165,22.52,11.76,47.04,34.31,-4.4,0.0115,Jul,7,2023,Jul 2023
2023-09-15,P102,Organic Rice,Grocery,135.84,0,135.84,134.71,8.0,1086.72,North,Retail,140,81.88,53.96,431.68,39.72,1.13,0.0121,Sep,9,2023,Sep 2023
2024-12-05,P100,Wireless Headphones,Electronics,216.67,0,216.67,205.12,1.0,216.67,North,Retail,297,140.44,76.23,76.23,35.18,11.55,0.0117,Dec,12,2024,Dec 2024
2024-10-16,P101,Car Battery,Automotive,190.38,25,142.78,135.85,4.0,571.12,East,Retail,288,110.8,31.98,127.92,22.4,6.93,0.0112,Oct,10,2024,Oct 2024
2023-05-16,P103,T-Shirt,Apparel,127.22,5,120.86,135.75,5.0,604.3,West,Retail,277,88.66,32.2,161.0,26.64,-14.89,0.003,May,5,2023,May 2023
2023-05-05,P105,Brake Pads,Automotive,176.39,20,141.11,145.97,2.0,282.22,West,Retail,75,131.53,9.58,19.16,6.79,-4.86,0.0115,May,5,2023,May 2023
2023-06-27,P100,Wireless Headphones,Electronics,303.25,15,257.76,267.97,3.0,773.28,West,Retail,226,188.71,69.05,207.15,26.79,-10.21,0.0117,Jun,6,2023,Jun 2023
2023-02-18,P102,Organic Rice,Grocery,152.42,5,144.8,138.4,4.0,579.2,East,Retail,327,89.17,55.63,222.52,38.42,6.4,0.0121,Feb,2,2023,Feb 2023
2023-07-02,P107,Jeans,Apparel,191.18,20,152.94,142.48,2.0,305.88,North,Wholesale,234,118.99,33.95,67.9,22.2,10.46,0.0022,Jul,7,2023,Jul 2023
2023-07-27,P102,Organic Rice,Grocery,173.38,0,173.38,197.41,4.0,693.52,South,Retail,228,106.35,67.03,268.12,38.66,-24.03,0.0121,Jul,7,2023,Jul 2023
2023-12-21,P101,Car Battery,Automotive,154.99,20,123.99,124.76,5.0,619.95,South,Retail,323,85.29,38.7,193.5,31.21,-0.77,0.0112,Dec,12,2023,Dec 2023
2023-07-21,P102,Organic Rice,Grocery,89.65,20,71.72,77.45,3.0,215.16,West,Retail,270,62.99,8.73,26.19,12.17,-5.73,0.0121,Jul,7,2023,Jul 2023
2023-08-07,P100,Wireless Headphones,Electronics,136.58,10,122.92,122.39,1.0,122.92,West,Retail,258,78.9,44.02,44.02,35.81,0.53,0.0117,Aug,8,2023,Aug 2023
2024-02-28,P106,Olive Oil,Grocery,121.19,25,90.89,92.59,1.0,90.89,West,Retail,168,76.1,14.79,14.79,16.27,-1.7,0.0111,Feb,2,2024,Feb 2024
2024-11-01,P100,Wireless Headphones,Electronics,120.87,5,114.83,109.37,4.0,459.32,South,Retail,239,77.14,37.69,150.76,32.82,5.46,0.0117,Nov,11,2024,Nov 2024
2023-12-13,P107,Jeans,Apparel,103.25,0,103.25,106.72,3.0,309.75,East,Retail,216,64.52,38.73,116.19,37.51,-3.47,0.0022,Dec,12,2023,Dec 2023
2023-07-10,P103,T-Shirt,Apparel,158.13,15,134.41,133.74,2.0,268.82,North,Retail,251,101.4,33.01,66.02,24.56,0.67,0.003,Jul,7,2023,Jul 2023
2024-11-17,P100,Wireless Headphones,Electronics,239.96,10,215.96,233.76,3.0,647.88,South,Wholesale,146,176.4,39.56,118.68,18.32,-17.8,0.0117,Nov,11,2024,Nov 2024
2023-12-28,P100,Wireless Headphones,Electronics,196.17,25,147.13,152.68,3.0,441.39,West,Wholesale,131,143.98,3.15,9.45,2.14,-5.55,0.0117,Dec,12,2023,Dec 2023
2024-11-29,P106,Olive Oil,Grocery,23.71,30,16.6,16.36,7.0,116.2,East,Retail,261,15.96,0.64,4.48,3.86,0.24,0.0111,Nov,11,2024,Nov 2024
2024-09-27,P106,Olive Oil,Grocery,192.14,0,192.14,216.15,5.0,960.7,North,Retail,160,131.92,60.22,301.1,31.34,-24.01,0.0111,Sep,9,2024,Sep 2024
2023-03-01,P107,Jeans,Apparel,208.97,25,156.73,163.12,3.0,470.19,West,Retail,206,145.64,11.09,33.27,7.08,-6.39,0.0022,Mar,3,2023,Mar 2023
2024-04-21,P100,Wireless Headphones,Electronics,130.64,15,111.04,115.92,2.0,222.08,East,Retail,162,75.78,35.26,70.52,31.75,-4.88,0.0117,Apr,4,2024,Apr 2024
2024-11-30,P105,Brake Pads,Automotive,221.65,25,166.24,168.66,8.0,1329.92,South,Retail,61,122.05,44.19,353.52,26.58,-2.42,0.0115,Nov,11,2024,Nov 2024
2023-04-17,P101,Car Battery,Automotive,122.06,20,97.65,97.32,4.0,390.6,East,Wholesale,138,72.81,24.84,99.36,25.44,0.33,0.0112,Apr,4,2023,Apr 2023
2024-07-08,P100,Wireless Headphones,Electronics,262.15,15,222.83,221.69,1.0,222.83,West,Retail,313,148.99,73.84,73.84,33.14,1.14,0.0117,Jul,7,2024,Jul 2024
2024-01-08,P104,Bluetooth Speaker,Electronics,199.01,5,189.06,180.8,1.0,189.06,West,Retail,287,134.45,54.61,54.61,28.89,8.26,0.0206,Jan,1,2024,Jan 2024
2024-02-14,P107,Jeans,Apparel,200.4,0,200.4,222.19,5.0,1202.4,West,Retail,176,135.47,64.93,324.65,32.4,-21.79,0.0022,Feb,2,2024,Feb 2024
2023-06-11,P101,Car Battery,Automotive,207.95,15,176.76,176.76,2.0,353.52,North,Retail,354,147.78,28.98,57.96,16.4,0.0,0.0112,Jun,6,2023,Jun 2023
2024-12-11,P103,T-Shirt,Apparel,231.03,15,196.38,217.4,1.0,196.38,West,Wholesale,169,144.86,51.52,51.52,26.23,-21.02,0.003,Dec,12,2024,Dec 2024
2023-08-22,P100,Wireless Headphones,Electronics,173.72,0,173.72,181.81,3.0,521.16,South,Retail,282,109.97,63.75,191.25,36.7,-8.09,0.0117,Aug,8,2023,Aug 2023
2024-11-12,P106,Olive Oil,Grocery,85.84,15,72.96,71.99,5.0,364.8,South,Wholesale,134,62.15,10.81,54.05,14.82,0.97,0.0111,Nov,11,2024,Nov 2024
2023-03-06,P102,Organic Rice,Grocery,141.21,15,120.03,113.22,4.0,480.12,South,Retail,121,91.03,29.0,116.0,24.16,6.81,0.0121,Mar,3,2023,Mar 2023
2023-03-09,P107,Jeans,Apparel,199.64,20,159.71,162.86,9.0,1437.39,South,Retail,260,134.34,25.37,228.33,15.89,-3.15,0.0022,Mar,3,2023,Mar 2023
2024-02-24,P106,Olive Oil,Grocery,76.77,10,69.09,67.92,3.0,207.27,West,Wholesale,279,44.61,24.48,73.44,35.43,1.17,0.0111,Feb,2,2024,Feb 2024
2024-05-11,P101,Car Battery,Automotive,169.05,5,160.6,171.68,5.0,803.0,South,Retail,37,104.27,56.33,281.65,35.07,-11.08,0.0112,May,5,2024,May 2024
2023-07-23,P104,Bluetooth Speaker,Electronics,194.83,15,165.61,170.33,2.0,331.22,West,Retail,180,110.44,55.17,110.34,33.31,-4.72,0.0206,Jul,7,2023,Jul 2023
2024-09-05,P103,T-Shirt,Apparel,181.57,10,163.41,161.8,3.0,490.23,West,Retail,159,108.45,54.96,164.88,33.63,1.61,0.003,Sep,9,2024,Sep 2024
2023-09-30,P100,Wireless Headphones,Electronics,252.83,5,240.19,244.61,1.0,240.19,East,Retail,371,161.47,78.72,78.72,32.77,-4.42,0.0117,Sep,9,2023,Sep 2023
2023-06-20,P107,Jeans,Apparel,235.18,5,223.42,211.9,9.0,2010.78,East,Retail,128,135.96,87.46,787.14,39.15,11.52,0.0022,Jun,6,2023,Jun 2023
2024-03-25,P103,T-Shirt,Apparel,217.42,10,195.68,198.6,7.0,1369.76,South,Retail,259,143.03,52.65,368.55,26.91,-2.92,0.003,Mar,3,2024,Mar 2024
2023-08-27,P103,T-Shirt,Apparel,206.58,25,154.94,174.85,4.0,619.76,West,Retail,240,122.8,32.14,128.56,20.74,-19.91,0.003,Aug,8,2023,Aug 2023
2023-12-02,P106,Olive Oil,Grocery,129.23,5,122.77,128.9,4.0,491.08,West,Retail,270,95.11,27.66,110.64,22.53,-6.13,0.0111,Dec,12,2023,Dec 2023
2024-03-12,P103,T-Shirt,Apparel,236.45,25,177.34,202.17,6.0,1064.04,West,Retail,193,137.02,40.32,241.92,22.74,-24.83,0.003,Mar,3,2024,Mar 2024
2024-12-15,P105,Brake Pads,Automotive,148.88,15,126.55,137.21,8.0,1012.4,South,Retail,99,104.01,22.54,180.32,17.81,-10.66,0.0115,Dec,12,2024,Dec 2024
2024-01-21,P100,Wireless Headphones,Electronics,239.83,10,215.85,244.41,1.0,215.85,South,Retail,240,142.45,73.4,73.4,34.01,-28.56,0.0117,Jan,1,2024,Jan 2024
2023-05-27,P101,Car Battery,Automotive,158.29,10,142.46,143.58,6.0,854.76,East,Retail,207,108.5,33.96,203.76,23.84,-1.12,0.0112,May,5,2023,May 2023
2023-05-13,P104,Bluetooth Speaker,Electronics,257.52,10,231.77,218.52,2.0,463.54,West,Retail,198,186.6,45.17,90.34,19.49,13.25,0.0206,May,5,2023,May 2023
2024-04-23,P107,Jeans,Apparel,201.23,0,201.23,211.39,3.0,603.69,East,Retail,141,115.13,86.1,258.3,42.79,-10.16,0.0022,Apr,4,2024,Apr 2024
2023-09-11,P105,Brake Pads,Automotive,232.5,0,232.5,227.55,9.0,2092.5,North,Retail,155,144.22,88.28,794.52,37.97,4.95,0.0115,Sep,9,2023,Sep 2023
2024-05-22,P104,Bluetooth Speaker,Electronics,202.55,20,162.04,149.79,2.0,324.08,South,Wholesale,133,130.92,31.12,62.24,19.21,12.25,0.0206,May,5,2024,May 2024
2024-03-02,P105,Brake Pads,Automotive,163.2,5,155.04,158.48,13.0,2015.52,West,Retail,189,94.08,60.96,792.48,39.32,-3.44,0.0115,Mar,3,2024,Mar 2024
2024-09-27,P106,Olive Oil,Grocery,109.35,0,109.35,108.11,4.0,437.4,East,Retail,190,68.66,40.69,162.76,37.21,1.24,0.0111,Sep,9,2024,Sep 2024
2024-11-09,P107,Jeans,Apparel,208.44,15,177.17,176.81,4.0,708.68,East,Retail,241,155.3,21.87,87.48,12.34,0.36,0.0022,Nov,11,2024,Nov 2024
2023-08-24,P101,Car Battery,Automotive,293.52,0,293.52,297.62,5.0,1467.6,West,Retail,248,201.92,91.6,458.0,31.21,-4.1,0.0112,Aug,8,2023,Aug 2023
2024-04-07,P101,Car Battery,Automotive,148.51,10,133.66,126.25,6.0,801.96,West,Retail,307,101.1,32.56,195.36,24.36,7.41,0.0112,Apr,4,2024,Apr 2024
2023-04-08,P101,Car Battery,Automotive,289.06,15,245.7,234.02,5.0,737.1,East,Retail,282,170.59,75.11,375.55,30.57,11.68,0.0112,Apr,4,2023,Apr 2023
2023-11-18,P106,Olive Oil,Grocery,159.26,15,135.37,132.24,3.0,406.11,West,Retail,233,112.95,22.42,67.26,16.56,3.13,0.0111,Nov,11,2023,Nov 2023
2023-01-15,P106,Olive Oil,Grocery,88.91,5,84.46,79.77,4.0,337.84,East,Retail,375,53.98,30.48,121.92,36.09,4.69,0.0111,Jan,1,2023,Jan 2023
2023-01-03,P100,Wireless Headphones,Electronics,196.76,0,196.76,220.53,1.0,196.76,East,Retail,155,126.09,70.67,70.67,35.92,-23.77,0.0117,Jan,1,2023,Jan 2023
2023-02-12,P106,Olive Oil,Grocery,80.35,10,72.32,67.73,5.0,361.6,North,Retail,244,55.26,17.06,85.3,23.59,4.59,0.0111,Feb,2,2023,Feb 2023
2023-06-20,P101,Car Battery,Automotive,199.81,25,149.86,147.74,4.0,599.44,South,Retail,197,115.84,34.02,136.08,22.7,2.12,0.0112,Jun,6,2023,Jun 2023
2023-07-21,P104,Bluetooth Speaker,Electronics,192.2,25,144.15,143.47,3.0,432.45,East,Retail,202,126.63,17.52,52.56,12.15,0.68,0.0206,Jul,7,2023,Jul 2023
2023-04-26,P102,Organic Rice,Grocery,30.43,0,30.43,32.25,4.0,121.72,West,Retail,184,17.33,13.1,52.4,43.05,-1.82,0.0121,Apr,4,2023,Apr 2023
2024-07-21,P100,Wireless Headphones,Electronics,204.97,25,153.73,146.28,1.0,153.73,West,Retail,174,141.35,12.38,12.38,8.05,7.45,0.0117,Jul,7,2024,Jul 2024
2023-06-19,P107,Jeans,Apparel,114.63,0,114.63,112.11,5.0,573.15,East,Retail,245,65.14,49.49,247.45,43.17,2.52,0.0022,Jun,6,2023,Jun 2023
2023-04-09,P107,Jeans,Apparel,239.88,25,179.91,172.64,2.0,359.82,West,Retail,164,134.9,45.01,90.02,25.02,7.27,0.0022,Apr,4,2023,Apr 2023
2023-08-16,P107,Jeans,Apparel,155.24,5,147.48,152.84,2.0,294.96,East,Retail,241,98.42,49.06,98.12,33.27,-5.36,0.0022,Aug,8,2023,Aug 2023
2023-05-13,P104,Bluetooth Speaker,Electronics,185.25,0,185.25,201.12,2.0,370.5,North,Wholesale,230,122.54,62.71,125.42,33.85,-15.87,0.0206,May,5,2023,May 2023
2023-02-08,P101,Car Battery,Automotive,255.42,15,217.11,222.68,5.0,1085.55,East,Retail,53,167.63,49.48,247.4,22.79,-5.57,0.0112,Feb,2,2023,Feb 2023
2023-06-24,P102,Organic Rice,Grocery,108.81,15,92.49,83.64,5.0,462.45,West,Retail,240,66.01,26.48,132.4,28.63,8.85,0.0121,Jun,6,2023,Jun 2023
2023-09-27,P101,Car Battery,Automotive,188.75,0,188.75,215.03,2.0,377.5,North,Wholesale,165,127.03,61.72,123.44,32.7,-26.28,0.0112,Sep,9,2023,Sep 2023
2023-11-09,P105,Brake Pads,Automotive,224.57,15,190.88,204.93,5.0,954.4,East,Retail,308,130.15,60.73,303.65,31.82,-14.05,0.0115,Nov,11,2023,Nov 2023
2024-04-25,P105,Brake Pads,Automotive,149.67,30,104.77,102.33,5.0,523.85,North,Wholesale,339,97.93,6.84,34.2,6.53,2.44,0.0115,Apr,4,2024,Apr 2024
2024-01-12,P103,T-Shirt,Apparel,159.02,5,151.07,150.17,2.0,302.14,West,Retail,179,89.13,61.94,123.88,41.0,0.9,0.003,Jan,1,2024,Jan 2024
2023-05-06,P103,T-Shirt,Apparel,274.07,0,274.07,253.25,4.0,1096.28,North,Retail,188,195.03,79.04,316.16,28.84,20.82,0.003,May,5,2023,May 2023
2024-10-16,P103,T-Shirt,Apparel,158.85,15,135.02,142.01,4.0,540.08,North,Wholesale,150,91.84,43.18,172.72,31.98,-6.99,0.003,Oct,10,2024,Oct 2024
2024-05-14,P105,Brake Pads,Automotive,241.49,10,217.34,235.48,2.0,434.68,West,Retail,232,180.0,37.34,74.68,17.18,-18.14,0.0115,May,5,2024,May 2024
2024-02-14,P101,Car Battery,Automotive,175.84,10,158.26,148.02,5.0,791.3,South,Wholesale,233,111.04,47.22,236.1,29.84,10.24,0.0112,Feb,2,2024,Feb 2024
2024-06-19,P100,Wireless Headphones,Electronics,134.43,15,114.27,112.2,2.0,228.54,East,Retail,83,95.04,19.23,38.46,16.83,2.07,0.0117,Jun,6,2024,Jun 2024
